id,name,data,reviewers_rating,review
54,Nagesh,Reviewed in India on 11 October 2022,4.0,Nice phone in this range
54,Raja,Reviewed in India on 11 October 2022,4.0,Camera and battery is very pathetic plz don't buy it<br>Not good phone at this price<br>Plz don't buy it
54,Nitesh Kumar,Reviewed in India on 10 October 2022,4.0,"Phone Sound clarity not at all good, please help warranty replacement."
54,Nagesh gt,Reviewed in India on 10 October 2022,4.0,Good
54,Amaan Khan,Reviewed in India on 10 October 2022,4.0,bettery problem
54,Ritesh K.,Reviewed in India on 10 October 2022,4.0,Ok
55,Ramesh S.,Reviewed in India on 14 October 2022,1.0,Third class product hang problem heating problem very poor quality
55,Amazon Customer,Reviewed in India on 14 October 2022,1.0,Defective piece received... Mobile not getting charged... Requested for replacement... Technician was supposed to visit yesterday morning... But no one turned up... Not a single call from anyone... Pathetic experience... That too with so called brand... Samsung<br>The phone stopped working completely... Still no revert from anyone
55,Sonu Kashyap,Reviewed in India on 12 October 2022,1.0,Camera 5*<br>Performance 4*<br>Battery 5*<br>Fingerprint 5*<br>Display 5*<br>Value For Money 4*
55,Jack  Newone,Reviewed in India on 12 October 2022,1.0,Very  Good  Quality  5G  Mobile  from  Samsung  Corporation  .
55,Amazon Customer,Reviewed in India on 12 October 2022,1.0,It is quite heavy as compare to other cellphone
55,gyanaranjan bahali,Reviewed in India on 11 October 2022,1.0,I like but after 2 SIM there is no place to put Memory card. I am confused when it will support 5G network
55,Prakash T Bajaj,Reviewed in India on 11 October 2022,1.0,I bought this for 5G ....BUT IT DOES NOT SUPPORT 5G.<br>Not only that Service Centre merely guides you to a phone no...which refuses any knowledge<br>OR says bring it here....the here os 10 kms away<br>I want a refuund
55,Manish bakolia,Reviewed in India on 7 October 2022,1.0,"Good quality, value for money"
55,NAVENDU SINGH,Reviewed in India on 7 October 2022,1.0,Battery average and camera even worse. Processor not as expected. Below average phone. It does not worth to spend 20k on such phone
55,Neelam,Reviewed in India on 6 October 2022,1.0,Good phone
55,Khagendra Patil,Reviewed in India on 6 October 2022,5.0,It's best in this segment as expected from Samsung and only dislike that proper charger not provided in the box.
55,Amazon Customer,Reviewed in India on 6 October 2022,5.0,It’s not bad
55,SABIYULLA R.,Reviewed in India on 2 October 2022,5.0,its ok
55,GURWINDER SINGH,Reviewed in India on 2 October 2022,5.0,Ok 👍
55,SSayyed,Reviewed in India on 2 October 2022,5.0,Worth the price..👍
55,imran shariff,Reviewed in India on 1 October 2022,5.0,Only one thing is battery is 5000mah... could be given more
55,Amazon Customer,Reviewed in India on 1 October 2022,5.0,Very good
55,Indranil Choudhury,Reviewed in India on 30 September 2022,5.0,"Please don't purchase this phone, its having common slot for SIM 2 and Memory card and can insert either  SIM or memory card.<br>Amazon is not taking return back of phone. Picture quality also too bad."
55,Anu Maran,Reviewed in India on 29 September 2022,5.0,"The phone started giving too many issues as soon as the replacement date was over.<br>Starting with Speaker, Battery and ending up with Screen and internal circuit board!<br>Amazon takes no responsibility as the replacement period is over, Samsung customer gives lame excuses, and the authorized service center says it'll take a week to fix it.<br>I'm the joke here by paying 20k for this useless piece"
55,praveena,Reviewed in India on 29 September 2022,5.0,"Reviewing after 1 yr of usage , this phone has been durable .<br>1.The battery life is pretty decent still now<br>2.The fingerprint reader (which for some strange reason is placed on the power button ) works well !!<br>3.Camera quality is not upto mark from the very beginning but if you ignore tat this phone is almost perfect and functional.<br>4.Stays without heating even after hrs of continous usage (have not tried with games)<br><br>Just one disadvantage was the absence of app lock instead there is a feature called secure folder which seems not so practical!!"
55,Dharmaraj Pawar,Reviewed in India on 29 September 2022,1.0,It's a wrost product in this phone network problems any time slow network connectivity and internet
55,Avanish dubey,Reviewed in India on 29 September 2022,1.0,Battery becomes very hot before 1 year complete.
55,Biswajit Sharma,Reviewed in India on 29 September 2022,1.0,I suggest you to not buy any of samsung moblie phones<br>All of my friends with samsung phones deals with network issues<br>Like you call a person you have to wait whole 5 mins to recover the network so that you can call another person<br> even when you are using your phone moblie data goes off and on in every 15 mins of interval then i have to wait again for whole 5 mins every 15 mins to use my phone<br>I first thought my sim had an issue so i changed my sim but nothing changed<br>Samsung really needs to fix it
55,Kanishka,Reviewed in India on 28 September 2022,1.0,Camera is good but Back of this phone is made up of plastic material
55,Vivek Kumar Singh,Reviewed in India on 28 September 2022,1.0,Phone is not charging at all even with other charges. The charger that came in the box works fine with other phone.
55,Pooja Rao,Reviewed in India on 26 September 2022,1.0,"It's been just one day that I've purchased this handset. So based on that here goes my review:<br><br>1. Look and feel ok but not great compared to the price.<br>2. Previously, samsung phones within the range of 12-14k were worth it. But with every passing day thd prices of phones r skyrocketing but features and functionalities not up to mark.<br>3. Camera quality of M30 and M51 r far better than this one.<br>4. The biggest bummer... tried connecting my Bluetooth headset, but it's saying connect a wired headset. Question: who uses wired headsets these days? And if it's a prerequisite shouldn't samsung provide one??<br>5. Charging time is too long.<br>6. No model name displaye at start up.<br><br>Will keep on posting review"
55,Priyaja,Reviewed in India on 25 September 2022,1.0,Like
55,SARAVANAN.T,Reviewed in India on 25 September 2022,1.0,Nic
55,Pankaj Amoli,Reviewed in India on 24 September 2022,1.0,Only after 12 months the sound system is over I have to reset the phone 5 time a day for multimedia sound please help me in this regard . The battery backup of the phone is also poor
56,suresh,Reviewed in India on 16 October 2022,4.0,Everything is good.
56,Mohammed Naseeruddin,Reviewed in India on 16 October 2022,4.0,Camera is not good
56,Ankit Singh,Reviewed in India on 16 October 2022,4.0,Good quality product in medium price range with many features and ofcourse an international brand. You can go for it
56,munishabh,Reviewed in India on 16 October 2022,4.0,Phone is good at this price<br>Looking so nice<br>But camera quality is not good
56,Prasad,Reviewed in India on 16 October 2022,4.0,Gifted it to my Mother in law. The Samsung M series is very sturdy and durable in homes where there are kids.
56,Akansha Pandey,Reviewed in India on 16 October 2022,4.0,"Hi Samsung Executives,<br>  Your phone has issue of  Sdcard support error,<br>wifi connection error.<br>very poor selfie image.<br><br>Decent product,<br>but i am unhappy due to Above mentioned errors"
56,MDMK,Reviewed in India on 16 October 2022,4.0,NICE SAMSUNG
56,Parth mochi,Reviewed in India on 16 October 2022,4.0,Samsung ka box bahut bekar aaya hai mobile ka
56,Neelesh,Reviewed in India on 16 October 2022,4.0,Worst phone I get ever.  It unlock take 1 minute
56,Sridharan TRS,Reviewed in India on 16 October 2022,4.0,"Camera clarity,  network problem, taking photos missing"
56,Harsh,Reviewed in India on 16 October 2022,4.0,the best phone in this price range but UI could be better
56,ranjithkumar,Reviewed in India on 16 October 2022,4.0,SUPER PRODUCT
56,satya ranjan Kar,Reviewed in India on 16 October 2022,4.0,Hanging
56,Prashant Kumar Jha,Reviewed in India on 16 October 2022,4.0,Back Camera Is Superb But Front Is Also Fine Some Times iTs Disappointed 5Mp<br>Overall Good Battery Backup And Fast Charging 15 Watt Good Quality Sound
56,Amazon Customer,Reviewed in India on 16 October 2022,4.0,"This is the worst phone i ever bought. Everything is slow. There is lag in every click.  Volume is so low, brightness is not enough. Wifi needs to be constantly reconnected to work properly. And on top of it am not even allowed to return it because the technician who came to inspect the phone couldnt find a single fault in the phone even after observing how slow the phone is. Its a new phone, it is supposed to work smoothly at least for first few months! Unpleasant experience with overall purchase and amazons customer care service."
56,LILENDRA,Reviewed in India on 16 October 2022,4.0,"I am personally using this phone, wastage of money.. there is no changes. Hanging always."
56,avinash w.,Reviewed in India on 16 October 2022,4.0,"Not up to mark of samsung. Phone get's hanged up, the processor is very slow.<br>Pls do not buy"
56,Anusha,Reviewed in India on 16 October 2022,4.0,"&nbsp;Good Camera quality, battery life... totally worth the price...."
56,Vaibhav,Reviewed in India on 16 October 2022,4.0,Issue with quality or sent damage mobile by seller. Service center asked to contact Amazon but its of no use.
56,Manoj,Reviewed in India on 15 October 2022,4.0,This mobile is getting hang. What's app call goes automatically. Sometimes camera is getting hang. Pictures and quality is not good. I would advise yo avoid this model in Samsung. Please don't buy this.
56,Ram Choudhary,Reviewed in India on 15 October 2022,4.0,इस प्राइस में ये एक बहुत अच्छा मोबाइल है।
56,Dhirendra Patel,Reviewed in India on 15 October 2022,4.0,Battery  backup  good  hona chahiya
56,Santanu Dutta Roy,Reviewed in India on 15 October 2022,4.0,Awesome mobile but camera quality was average
56,Manoj,Reviewed in India on 15 October 2022,4.0,Best phone
56,Rachana,Reviewed in India on 15 October 2022,4.0,Auto restart problem don't buy
56,Abhishek Hishobkar,Reviewed in India on 15 October 2022,4.0,"It's very very slow, I'm using the 4gb version,and it feels like I'm using a 1gb phone , if you're planning to buy go for 6gb please don't opt for the 4gb version"
56,Prateek,Reviewed in India on 15 October 2022,4.0,Over all its good phone in budget... I mean in 10k if you get a sexy gadget in your pocket then it's definitely a cool.. I like the looks... working properly... very smooth to use.. but if you are a camera lover then I must afraid this is not your phone... if you are a gammer then you must avoid this mobile... but for the basically office work this m13 is best choice.
56,Stalin A,Reviewed in India on 15 October 2022,4.0,Mobile very bad experiences Screen mirroring Option unavailable Camera quality not good
56,Sanjay Patyal,Reviewed in India on 15 October 2022,4.0,"Best buy at this price, Go for it"
57,suresh,Reviewed in India on 16 October 2022,4.0,Everything is good.
57,Mohammed Naseeruddin,Reviewed in India on 16 October 2022,4.0,Camera is not good
57,Ankit Singh,Reviewed in India on 16 October 2022,4.0,Good quality product in medium price range with many features and ofcourse an international brand. You can go for it
57,munishabh,Reviewed in India on 16 October 2022,4.0,Phone is good at this price<br>Looking so nice<br>But camera quality is not good
57,Prasad,Reviewed in India on 16 October 2022,4.0,Gifted it to my Mother in law. The Samsung M series is very sturdy and durable in homes where there are kids.
57,Akansha Pandey,Reviewed in India on 16 October 2022,4.0,"Hi Samsung Executives,<br>  Your phone has issue of  Sdcard support error,<br>wifi connection error.<br>very poor selfie image.<br><br>Decent product,<br>but i am unhappy due to Above mentioned errors"
57,MDMK,Reviewed in India on 16 October 2022,4.0,NICE SAMSUNG
57,Parth mochi,Reviewed in India on 16 October 2022,4.0,Samsung ka box bahut bekar aaya hai mobile ka
57,Neelesh,Reviewed in India on 16 October 2022,4.0,Worst phone I get ever.  It unlock take 1 minute
57,Sridharan TRS,Reviewed in India on 16 October 2022,4.0,"Camera clarity,  network problem, taking photos missing"
57,Harsh,Reviewed in India on 16 October 2022,4.0,the best phone in this price range but UI could be better
57,ranjithkumar,Reviewed in India on 16 October 2022,4.0,SUPER PRODUCT
57,satya ranjan Kar,Reviewed in India on 16 October 2022,4.0,Hanging
57,Prashant Kumar Jha,Reviewed in India on 16 October 2022,4.0,Back Camera Is Superb But Front Is Also Fine Some Times iTs Disappointed 5Mp<br>Overall Good Battery Backup And Fast Charging 15 Watt Good Quality Sound
57,Amazon Customer,Reviewed in India on 16 October 2022,4.0,"This is the worst phone i ever bought. Everything is slow. There is lag in every click.  Volume is so low, brightness is not enough. Wifi needs to be constantly reconnected to work properly. And on top of it am not even allowed to return it because the technician who came to inspect the phone couldnt find a single fault in the phone even after observing how slow the phone is. Its a new phone, it is supposed to work smoothly at least for first few months! Unpleasant experience with overall purchase and amazons customer care service."
57,LILENDRA,Reviewed in India on 16 October 2022,4.0,"I am personally using this phone, wastage of money.. there is no changes. Hanging always."
57,avinash w.,Reviewed in India on 16 October 2022,4.0,"Not up to mark of samsung. Phone get's hanged up, the processor is very slow.<br>Pls do not buy"
57,Anusha,Reviewed in India on 16 October 2022,4.0,"&nbsp;Good Camera quality, battery life... totally worth the price...."
57,Vaibhav,Reviewed in India on 16 October 2022,4.0,Issue with quality or sent damage mobile by seller. Service center asked to contact Amazon but its of no use.
57,Manoj,Reviewed in India on 15 October 2022,4.0,This mobile is getting hang. What's app call goes automatically. Sometimes camera is getting hang. Pictures and quality is not good. I would advise yo avoid this model in Samsung. Please don't buy this.
57,Ram Choudhary,Reviewed in India on 15 October 2022,4.0,इस प्राइस में ये एक बहुत अच्छा मोबाइल है।
57,Dhirendra Patel,Reviewed in India on 15 October 2022,4.0,Battery  backup  good  hona chahiya
57,Santanu Dutta Roy,Reviewed in India on 15 October 2022,4.0,Awesome mobile but camera quality was average
57,Manoj,Reviewed in India on 15 October 2022,4.0,Best phone
57,Rachana,Reviewed in India on 15 October 2022,4.0,Auto restart problem don't buy
57,Abhishek Hishobkar,Reviewed in India on 15 October 2022,4.0,"It's very very slow, I'm using the 4gb version,and it feels like I'm using a 1gb phone , if you're planning to buy go for 6gb please don't opt for the 4gb version"
57,Prateek,Reviewed in India on 15 October 2022,4.0,Over all its good phone in budget... I mean in 10k if you get a sexy gadget in your pocket then it's definitely a cool.. I like the looks... working properly... very smooth to use.. but if you are a camera lover then I must afraid this is not your phone... if you are a gammer then you must avoid this mobile... but for the basically office work this m13 is best choice.
57,Stalin A,Reviewed in India on 15 October 2022,4.0,Mobile very bad experiences Screen mirroring Option unavailable Camera quality not good
57,Sanjay Patyal,Reviewed in India on 15 October 2022,4.0,"Best buy at this price, Go for it"
58,PUNITH HS,Reviewed in India on 16 October 2022,1.0,"Please don't buy one plus phone,<br><br>I took 1+9 and had very bad experience<br>It got hang with in one month, camera quality is very bad,<br><br>Still if u want to buy go to shop check experience of the phone if u like then u can buy"
58,Rahul Rastogi,Reviewed in India on 16 October 2022,1.0,Sensors are not working the phone is going automatically to pocket mode.
58,Anjul Gupta,Reviewed in India on 16 October 2022,1.0,Phone is good.<br>Camera quality is awesome.<br>Best phone in 30K range.
58,Mehul,Reviewed in India on 16 October 2022,1.0,"UI is fluid , need time to get used to it tho, have many hidden features . But you can't compare it's camera with samsung in the same range , and it doesn't heat."
58,Sachin Chauhan,Reviewed in India on 16 October 2022,1.0,"Now OnePlus phones are old oppo Vivo unsolved crap , i used OnePlus 5 for 3 years and  then brought OnePlus 7pro because I wanted bigger screen ,both phone work great till this date , but these new OnePlus phone are just cheap old oppo Vivo crap , don't go for it"
58,Krishnakant gothwal,Reviewed in India on 16 October 2022,1.0,Overall good
58,Amaze,Reviewed in India on 16 October 2022,1.0,"Please avoid this phone at any cost. Display has a problem while locking the phone .when unlocking the phone...pixel in the display glitches  so many times .....and also phone has hanging problem....even for Instagram scrolling the phone  is hanging.....it can't even handle day to day tasks ....camera is ok , charging speed is ok,overall it's a average phone with full of software glitches ........ software glitches of display is the main problem.....so it's better to avoid OnePlus 10r ."
58,Jwalant V.,Reviewed in India on 16 October 2022,1.0,Very nice
58,Amazon Customer,Reviewed in India on 16 October 2022,1.0,Excellent product
58,Kasturi,Reviewed in India on 16 October 2022,1.0,"Sooo disappointed and angry with this phone! Its less than 6 months since I bought it, and today morning when I plug in the charger it shows a message which says, ""This battery may not be genuine and could pose a health risk. Certain charging features may be unavailable."" Is this what a new phon3 should be doing? Just terrible experience with this. Plus the phone is stuck at 50% charges it's not charging further, and it also isn't getting discharged at all (it's not going lower than 50%) even after a couple of hours of use. Im afraid this phone will burst in my hands any second!"
58,S K Lama,Reviewed in India on 16 October 2022,5.0,"Good mobile under 40,000/-<br>Issues faced so far - speaker quality poor (not very clear, low volume even when put on speaker). Editing of photos, documents,etc. not smooth (keeps getting hanged)."
58,Tapas Kumar Das,Reviewed in India on 16 October 2022,5.0,This product is very nice..
58,GH!,Reviewed in India on 15 October 2022,5.0,"Software is so Chinese, cannot disable beauty filter on camera. It's so annoying. It has a good camera and yet you cannot capture a good selfie, always adds some makeup and you cannot disable it. It automatically turns on everytime you disable.  If you need a true camera, avoid buying this"
58,Abinash,Reviewed in India on 15 October 2022,5.0,Audio Jack not available should atleast audio Jack in the kit
58,Amazon Customer,Reviewed in India on 15 October 2022,5.0,All features are going good
58,Nami,Reviewed in India on 15 October 2022,5.0,I am one plus 8T customer these phone have good specs. But after completion of your warranty display is getting damaged without a single scratch on phone.<br>Mine display is got damaged green line appearing after OS 12 update. Do research on internet many other OP devices are damaged post this update. Quality of Hardware is very poor compare to price which we pay. Dont go on YouTube review they are payed one. Do search for display issue of One plus on internet or one plus community you will find many customers like me. I have done my job now it's your decision.
58,Amazon Customer,Reviewed in India on 15 October 2022,5.0,After using 15days iam not satisfied with the camera quality
58,Placeholder,Reviewed in India on 15 October 2022,5.0,I liked it
58,SHEIKH MUJIB AHMED,Reviewed in India on 14 October 2022,5.0,Best
58,Naman Patidar,Reviewed in India on 14 October 2022,5.0,All the functions are best.
58,Kanhaiya kumar,Reviewed in India on 14 October 2022,5.0,&nbsp;Excellwnt
58,Kishan,Reviewed in India on 14 October 2022,5.0,I have not received my 3 month membership which was free in this order
58,PYARJIWALA Shahrukhhusen,Reviewed in India on 14 October 2022,5.0,Very good
58,Nitish Kumar,Reviewed in India on 14 October 2022,5.0,Good camera quality
58,Priyanka m.,Reviewed in India on 14 October 2022,5.0,Overall product is very good
58,Placeholder,Reviewed in India on 14 October 2022,5.0,Liked it
58,Rakesh Kumar,Reviewed in India on 14 October 2022,5.0,Really Camara Phone.
58,Najeeb Ahmad,Reviewed in India on 14 October 2022,5.0,Camera quality is not good. Back camera gives average quality but front camera is very poor
58,Sarafaraj Shaikh,Reviewed in India on 14 October 2022,5.0,Yes
59,Amanpreet Singh,Reviewed in India on 15 October 2022,2.0,Best phone
59,Amit J.,Reviewed in India on 15 October 2022,2.0,Within 4 months of purchase the mobile started having heating problems. When approached the customer service they denied the warranty claim and asked for exorbitant amount to fix the issue and to leave the handset for a week. Not willing to listen anything.<br>Do Not recommend to buy.
59,sharang limaye,Reviewed in India on 15 October 2022,2.0,"Decent phone but still no 5G service on this, even in Bangalore. No satisfactory response from Redmi."
59,Rahul Patel,Reviewed in India on 15 October 2022,2.0,All things are good but camera xiaomi should.. gave good camera instead of this
59,Payal,Reviewed in India on 14 October 2022,2.0,Fingerprints reader is good battery life is very poor and front camera is not take good selfies back camera is good
59,Niladri Sekhar Pal,Reviewed in India on 14 October 2022,2.0,It's good
59,sanjay Singh,Reviewed in India on 14 October 2022,2.0,Sound and camera good
59,Prem Babu,Reviewed in India on 13 October 2022,2.0,"Loads of features for the Price. Come with a good Charger and a Phone Case.<br><br>It worked like a Pro with WiFi, but poor in taking signals from mobile tower. I think the antenna is not strong enough, otherwise it works."
59,TARUN,Reviewed in India on 13 October 2022,2.0,Bad
59,guruprasad,Reviewed in India on 13 October 2022,2.0,Good
59,Arbind Roy,Reviewed in India on 13 October 2022,1.0,Budget me hai. Aur a66a v hai. Happy with this.
59,Amit,Reviewed in India on 12 October 2022,1.0,"Redmi has to improve so much in there gadgets. I'm using redmi note 10 T from last two months,and I'm so irritated to use it.always it hangs and hangs. How can a user use such a hanging device. This is my first buy of redmi mobile and also it is the last buy for Xiaomi products."
59,Amazon Customer,Reviewed in India on 12 October 2022,1.0,One way sound problem or hiting problem
59,Amresh kumar,Reviewed in India on 12 October 2022,1.0,Screen Not working properly in right corner ar the time i purchased it but it started more problem after 2 month. And it's also hang sometime.
59,Payel Majumder ,Reviewed in India on 11 October 2022,1.0,Every thing nice camera quality not as expected....
59,tullu,Reviewed in India on 11 October 2022,1.0,I dislike the mobile because it hangs many times. And as per value of money it is not good. So don't buy it.
59,Arup giri,Reviewed in India on 11 October 2022,1.0,The phone is too hang
59,Amazon Customer,Reviewed in India on 11 October 2022,1.0,"The Phone performance is Good..... No hangs, no call disturbances. Decent phone. 5g is going to be the next thing now. so I am glad I alredy have a 5g phone. So thats a good feature abt this phone..."
59,Blessy Panithasan,Reviewed in India on 11 October 2022,1.0,It's a good product... I bought this for my grandmother and for her it's good with adequate storage... Good battery capacity... Photo quality 👍🏻👍🏻
59,gul,Reviewed in India on 11 October 2022,1.0,Always keep away from Amazon<br>This product is vary disappointed with me<br>I think I'm go with flipkart and other online platform
59,Shahid Raz,Reviewed in India on 11 October 2022,5.0,Worth every penny spent.
59,Jitendra Naktode,Reviewed in India on 10 October 2022,5.0,Good product
59,yogesh bhoir,Reviewed in India on 10 October 2022,5.0,good
59,Hardik,Reviewed in India on 10 October 2022,5.0,very good budget phone
59,hareesh,Reviewed in India on 9 October 2022,5.0,Hanging heavily.. Camera not working.. After clicking one pic it will went to hang.. After restarting the mobile camera is turning on later..
59,Syed,Reviewed in India on 9 October 2022,5.0,Hangs often then takes ages to restart
59,Mohd.Nabil,Reviewed in India on 9 October 2022,5.0,Voice quality is bad even not able to listen voice on calls and oftenly become hang
59,RIDONELLSWER SWER,Reviewed in India on 9 October 2022,5.0,Not to my liking
59,Surendra Chikhlonde,Reviewed in India on 8 October 2022,5.0,"Audio and video songs not playing properly, it hand"
59,Sunit kumar,Reviewed in India on 8 October 2022,5.0,Very good work in this phone
60,HiDe,Reviewed in India on 16 October 2022,5.0,Battery heats up in 15 mins normal browsing..why
60,MD IMRAN ANSARI,Reviewed in India on 16 October 2022,5.0,Battery good
60,Bukke Somasagar,Reviewed in India on 16 October 2022,5.0,Good budget price mobile
60,Vinod Vidyadharan,Reviewed in India on 16 October 2022,5.0,Product is ok ....but without mentioning Axis Bank taking processing fee for credit card EMI Conversion all other banks are mentioned about the fee. Axis Bank is cheating their customers.
60,SK,Reviewed in India on 16 October 2022,5.0,"Till now have not seen any glitches, M33 5g works perfect."
60,Lohith Sai Mora,Reviewed in India on 16 October 2022,5.0,But No charger given 25W original charger Cost 1700rs. Disappointed
60,Debu Maity,Reviewed in India on 16 October 2022,5.0,"Khub akta Kharap not, but if they are provide super amoled display then the phone feel awesome"
60,Amazon Customer,Reviewed in India on 16 October 2022,5.0,"Had big challenge in configuring the phone . The password was not getting updated and therefore after restarting the phone , it could not be unlocked<br>Having tried most of the othet brands , this is the 2nd phone of Samsung where I am facing issue in the overall user experience"
60,Polireddy Kristapati,Reviewed in India on 16 October 2022,5.0,I don't recommend to buy this phone
60,vinod kumar patha,Reviewed in India on 16 October 2022,5.0,"&nbsp;Phone all over good but one worst problem.  I am using Jio Sim in my old mobile is perfect  but same place it is insert in Samsung m33 5g not getting worstsignal with connecting problem soo much lagging And i had tried sooo many places i got same problem,  worst experience with Samsung"
60,Annam Ramesh,Reviewed in India on 16 October 2022,4.0,It's good budget phone...Camera is good..lacks battery life..
60,shahanoor ahmed,Reviewed in India on 16 October 2022,4.0,"What is the use of type c to c cable it cannot be connected to adopter, instead of if given"
60,ravindra b.,Reviewed in India on 16 October 2022,4.0,"C pin to c pin cable found, one hole is found on phone, I don't  know where is other hole??? While discharging the all battery the new phone will be kept in cupboard. Why charger not given by Samsung? If the environment issue of plastic, Samsung Kya charging ki dabbing degassing Kyada? Whiteout packaging they sold their product?"
60,Anand Raj,Reviewed in India on 16 October 2022,4.0,Too early to comment as it is only 2 days since I bought. First impression is that it is a very good phone. Battery backup is its usp. Smooth to use. Vivid colours while watching movie or youtube. Camera quality seems an immediate letdown. Good phone overall.
60,sambhaji,Reviewed in India on 16 October 2022,4.0,Awesome product
60,Ravishankar Duvvuri,Reviewed in India on 16 October 2022,4.0,Good
60,M Singh,Reviewed in India on 16 October 2022,4.0,Dise like
60,BIDYUTKR,Reviewed in India on 16 October 2022,4.0,"Waste mobile , I hate this mobile"
60,Ranjith V S,Reviewed in India on 15 October 2022,1.0,Good phone
60,Deep dixit,Reviewed in India on 15 October 2022,1.0,Front camera quality very very bad 👎
60,anbazhagan,Reviewed in India on 15 October 2022,1.0,Good product
60,Dattaprasad Vaze,Reviewed in India on 15 October 2022,1.0,"Honest Review<br>I bought this mobile for my father with the only intention of good battery life and samsung experience.<br>It was my father's 1st smart phone. If you think I have only been written bad about samsung then no. Samsung is a good company. But they do skip on simple things which makes it a difficult buy.<br><br>I would not divide the experience between pros and cons because it's really hard to divide it honestly.<br> Experience -<br>1.Battery is good, not excellent but good. Because the idle drain is crazy. I mean one time I used it and charged it 100% before sleeping. The morning when I saw the % it was 86% after 7 hours of sleep.<br>2. Camera is less then average. What I only liked was portrait photos and macros. Normal photos are really super bright and it does not look good. Front is better then average but it paga in a low light. In good light it's better.<br>3. Performance is good considering my father does not play any games. In a casual usage no bugs or lag. If you wanna play games and I mean on a regular basis and not like candy crush. I am talking about BGMI and COD please avoid this phone because it tends to heat a lott.<br><br>4. You will suffer if you live in a low network area.<br>The network bands are kinda not that good in detectating network. Ia mean it's really really bad.<br>Call quality is 10/10 if you have good network condition.<br>The voice focus function is good.<br>5. There are no compass sensor nor proximity which after considering price is really a shitty decision from SAMSUNG. Its really struggle to find location.<br>6. Screen quality is 8/10 in indoor condition. Outdoor the brightness sucks. Its difficult not impossible but difficult to see in direct sunlight. Even the auto brightness is very bad i mean very bad.<br>7. There are some really small good features<br>like samsung pay, protect battery which limits the charging capacity from 100% to 85% which improves the longitivity for prolong usage. Then there is also features which stops the phone from fast charging which again helps to improve battery longitivity. Speaker are good but again no stereo speakers.<br>8. Finger print reader is 10/10. But again face unlock sucks.<br>9. No charger. And the everybody buys charger.<br>The environment policy of samsung is a cheap move.<br><br>Tip - As per my recommendation this phone is purely for elders. Battery will easily last for more then 1 and ½ day.<br>No charger"
60,Srikanth.Pyda,Reviewed in India on 15 October 2022,1.0,"Charging cable pins are same at both ends, unable to charge."
60,BEERA VISHNU PRASAD,Reviewed in India on 15 October 2022,1.0,"Recommended.excellent battery life.good camera .Excellent processor, finger ,sensor.Airtel 5g is working well.getting security updates regularly. No hang.No lag.Only con is need to buy a Charger."
60,Satwik Padhi,Reviewed in India on 15 October 2022,1.0,Good one
60,Raj Mehta,Reviewed in India on 15 October 2022,1.0,Good👍
60,Sunil Kumar Hegde,Reviewed in India on 15 October 2022,1.0,6000mAh Battery not giving enough backup. Need to recharge before 24 hours.  In last 2 days I charged it 3 times. Really worrying factor. I feel need to return the product.
60,Sunil S.,Reviewed in India on 15 October 2022,1.0,Mobile phone off while taking photo from mobile phone. The colors are changing and they are becoming the same. Very bad experience in 4 days.
61,suresh,Reviewed in India on 16 October 2022,4.0,Everything is good.
61,Mohammed Naseeruddin,Reviewed in India on 16 October 2022,4.0,Camera is not good
61,Ankit Singh,Reviewed in India on 16 October 2022,4.0,Good quality product in medium price range with many features and ofcourse an international brand. You can go for it
61,munishabh,Reviewed in India on 16 October 2022,4.0,Phone is good at this price<br>Looking so nice<br>But camera quality is not good
61,Prasad,Reviewed in India on 16 October 2022,4.0,Gifted it to my Mother in law. The Samsung M series is very sturdy and durable in homes where there are kids.
61,Akansha Pandey,Reviewed in India on 16 October 2022,4.0,"Hi Samsung Executives,<br>  Your phone has issue of  Sdcard support error,<br>wifi connection error.<br>very poor selfie image.<br><br>Decent product,<br>but i am unhappy due to Above mentioned errors"
61,MDMK,Reviewed in India on 16 October 2022,4.0,NICE SAMSUNG
61,Parth mochi,Reviewed in India on 16 October 2022,4.0,Samsung ka box bahut bekar aaya hai mobile ka
61,Neelesh,Reviewed in India on 16 October 2022,4.0,Worst phone I get ever.  It unlock take 1 minute
61,Sridharan TRS,Reviewed in India on 16 October 2022,4.0,"Camera clarity,  network problem, taking photos missing"
61,Harsh,Reviewed in India on 16 October 2022,4.0,the best phone in this price range but UI could be better
61,ranjithkumar,Reviewed in India on 16 October 2022,4.0,SUPER PRODUCT
61,satya ranjan Kar,Reviewed in India on 16 October 2022,4.0,Hanging
61,Prashant Kumar Jha,Reviewed in India on 16 October 2022,4.0,Back Camera Is Superb But Front Is Also Fine Some Times iTs Disappointed 5Mp<br>Overall Good Battery Backup And Fast Charging 15 Watt Good Quality Sound
61,Amazon Customer,Reviewed in India on 16 October 2022,4.0,"This is the worst phone i ever bought. Everything is slow. There is lag in every click.  Volume is so low, brightness is not enough. Wifi needs to be constantly reconnected to work properly. And on top of it am not even allowed to return it because the technician who came to inspect the phone couldnt find a single fault in the phone even after observing how slow the phone is. Its a new phone, it is supposed to work smoothly at least for first few months! Unpleasant experience with overall purchase and amazons customer care service."
61,LILENDRA,Reviewed in India on 16 October 2022,4.0,"I am personally using this phone, wastage of money.. there is no changes. Hanging always."
61,avinash w.,Reviewed in India on 16 October 2022,4.0,"Not up to mark of samsung. Phone get's hanged up, the processor is very slow.<br>Pls do not buy"
